ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,롯데,1,NAVER,1,"롯데 내야의 숨은 백업 오윤석, 사이클링히트 기적 썼다",http://yna.kr/AKR20201004059500007?did=1195m
ENTERPRISE,롯데,1,NAVER,2,"‘무명의 돌풍’ 롯데 오윤석, 생애 첫 사이클링 히트",http://news.kbs.co.kr/news/view.do?ncd=5017502&ref=A
ENTERPRISE,롯데,1,NAVER,3,롯데온 5일 ‘10월 퍼스트먼데이’,https://sports.donga.com/article/all/20201004/103228648/1
ENTERPRISE,롯데,1,NAVER,4,"이승헌 첫 QS에 홈런쇼 터진 롯데, 한화 꺾고 3연승",http://isplus.live.joins.com/news/article/article.asp?total_id=23885305
ENTERPRISE,롯데,1,NAVER,5,"롯데, 언택트 응원전 ‘출근길 이벤트, 팬들이 쏜다!’ 진행",http://starin.edaily.co.kr/news/newspath.asp?newsid=01141446625929640
ENTERPRISE,롯데,1,NAVER,6,신라·롯데 제주 시내면세점 부분 재개장…면세 매출 회복하나,http://www.sportsseoul.com/news/read/965551?ref=naver
ENTERPRISE,롯데,1,DAUM,1,"롯데 오윤석, 사이클링 히트 + 만루포 진기록",http://v.media.daum.net/v/20201004175502360
ENTERPRISE,롯데,1,DAUM,2,롯데마트 '스포츠계 이케아' 오픈,http://v.media.daum.net/v/20200928165441443
ENTERPRISE,롯데,1,DAUM,3,"롯데 오윤석, 사이클링 히트 달성",http://v.media.daum.net/v/20201004184917077
ENTERPRISE,롯데,1,DAUM,4,"롯데, 디지털 전환 잰걸음.. 인재 확보 나서",http://v.media.daum.net/v/20200929030151449
ENTERPRISE,롯데,1,DAUM,5,"롯데, 디지털전환 부문 신입사원 채용",http://v.media.daum.net/v/20200928113605718
ENTERPRISE,롯데,1,DAUM,6,"[견제구] 흔들리는 '롯데의 미래' 한동희, 막판 고비 넘길까?",http://v.media.daum.net/v/20201004090601284
