ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,1,"“세단부터 전기차까지”…현대차, 9종 이상 신차로 中 시장 공략",http://www.dt.co.kr/contents.html?article_no=2020083002109932064002&ref=naver
ENTERPRISE,현대,1,NAVER,2,"'김연경 복귀' 흥국생명, 현대건설 완파…KGC인삼공사 역전승(종합)",http://www.newsis.com/view/?id=NISX20200830_0001147765&cID=10506&pID=10500
ENTERPRISE,현대,1,NAVER,3,"현대리바트, 부산에 4천㎡ 규모 가정용 가구 매장 개점",http://yna.kr/AKR20200828140000030?did=1195m
ENTERPRISE,현대,1,NAVER,4,"[오피셜] 전북현대 김진수, 사우디 알 나스르 이적",https://sports.donga.com/article/all/20200830/102709329/2
ENTERPRISE,현대,1,NAVER,5,"현대백화점, 프리미엄 협업 선물세트 늘린다",http://www.fnnews.com/news/202008281837231036
ENTERPRISE,현대,1,NAVER,6,"현대백화점·아울렛, 점내 식당가 오후 9시 단축 영업",http://www.etnews.com/20200830000017
ENTERPRISE,현대,1,DAUM,1,현대오일뱅크 주유소 누유감지 시스템 '현대홈즈',http://v.media.daum.net/v/20200828104054142
ENTERPRISE,현대,1,DAUM,2,"현대重, 현대중공업파워시스템 매각 추진",http://v.media.daum.net/v/20200824161016718
ENTERPRISE,현대,1,DAUM,3,"현대홈쇼핑, 현대百의 제조업 중심축 될 것-한화",http://v.media.daum.net/v/20200825085254254
ENTERPRISE,현대,1,DAUM,4,"현대百 ""MZ세대 사로잡는다""",http://v.media.daum.net/v/20200823172632153
ENTERPRISE,현대,1,DAUM,5,"""현대홈쇼핑, 현대백화점그룹 변화의 중심""-한화투자증권",http://v.media.daum.net/v/20200825084841146
ENTERPRISE,현대,1,DAUM,6,"""수소사회 이끈다"".. 현대車, 거침없는 투자",http://v.media.daum.net/v/20200824184103371
