ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,김치,1,NAVER,1,"풀무원 뮤지엄김치간, 김장김치·유기농쌀 나눔행사",http://www.ebn.co.kr/news/view/1011502/?sc=naver
ENTERPRISE,김치,1,NAVER,2,"[질환과 음식] 김치 유산균, 충치예방 효과는?",http://www.fnnews.com/news/201911291739140537
ENTERPRISE,김치,1,DAUM,1,"풀무원 뮤지엄김치간, 김장김치 나눔행사 개최",http://v.media.daum.net/v/20191201111919277
ENTERPRISE,김치,1,DAUM,2,대상 '종가집김치'-소비자 맞춤 '나만의 김치' 생산 서비스,http://v.media.daum.net/v/20191129171456082
ENTERPRISE,김치,1,Google,1,“김치 담글 때 재활용 빨간색 고무대야 사용하지 마세요”,http://www.hani.co.kr/arti/society/society_general/918652.html
ENTERPRISE,김치,1,Google,2,'식품법 위반' 김치 업체 등 64곳 적발,https://www.hankookilbo.com/News/Read/201911271009798188
