ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,1,더현대닷컴 '밀라노 패션위크 인 현대' 스페셜관 오픈,http://www.etnews.com/20200614000009
ENTERPRISE,현대,1,NAVER,2,"현대차 바짝 추격한 기아차 ""집안싸움 격화""",http://www.etnews.com/20200612000157
ENTERPRISE,현대,1,NAVER,3,"인천중구, 현대자동차와 코로나19 극복 상생 양해각서 체결",http://www.joongboo.com/news/articleView.html?idxno=363426309
ENTERPRISE,현대,1,NAVER,4,"“쪼그라드는 중간배당”…車업계, 현대차에 연간배당 달렸다",http://www.dt.co.kr/contents.html?article_no=2020061402109932064007&ref=naver
ENTERPRISE,현대,1,NAVER,5,현대차 최고 가치는 기술·실리… 스타트업과도 손잡는다,http://news.kmib.co.kr/article/view.asp?arcid=0924142765&code=14140000&cp=nv
ENTERPRISE,현대,1,NAVER,6,"현대硏 ""코로나19로 '탈중국' 해외기업 한국에 유치해야""",http://yna.kr/AKR20200613048400002?did=1195m
ENTERPRISE,현대,1,DAUM,1,현대百 '밀라노 패션위크 인 현대' 스페셜관 오픈,http://v.media.daum.net/v/20200614181226213
ENTERPRISE,현대,1,DAUM,2,"현대오일뱅크, 친환경 누유감지 시스템 '현대홈즈' 개발",http://v.media.daum.net/v/20200611093301108
ENTERPRISE,현대,1,DAUM,3,"현대차-현대차대리점협회, 공동 기부금 전달",http://v.media.daum.net/v/20200609094504228
ENTERPRISE,현대,1,DAUM,4,현대·기아 전기차 수출 날았다,http://v.media.daum.net/v/20200609191901293
ENTERPRISE,현대,1,DAUM,5,M&A; 실사 착수 ..현대HCN 매각가 얼마?,http://v.media.daum.net/v/20200610165543284
ENTERPRISE,현대,1,DAUM,6,이천시 최초 레지던스 '현대 레전드' 들어선다,http://v.media.daum.net/v/20200613090108491
