ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,apple,1,NAVER,1,"Your Wednesday News Briefing: Florence, New Hampshire, Apple Event",https://www.nytimes.com/2018/09/12/briefing/wednesday-news-briefing.html?partner=naver
ENTERPRISE,apple,1,NAVER,2,"부산대, 「QS APPLE 2019 콘퍼런스 & 전시회」 참가",http://www.kyosu.net/news/articleView.html?idxno=46518
ENTERPRISE,apple,1,NAVER,3,"부산대, QS APPLE 2019 콘퍼런스 & 전시회 참가",http://www.iusm.co.kr/news/articleView.html?idxno=863171
ENTERPRISE,apple,1,NAVER,4,Huawei Becoming a Double-edged Sword to Samsung Electronics,http://www.businesskorea.co.kr/news/articleView.html?idxno=38899
ENTERPRISE,apple,1,NAVER,5,"Chinese Consumers’ Confidence Sags, Casting a Pall Over the Global Econ...",https://www.nytimes.com/2019/01/03/business/china-consumer-economy-apple-iphone.html?partner=naver
ENTERPRISE,apple,1,DAUM,1,Music-Apple Music Awards,http://v.media.daum.net/v/20191203134329546
ENTERPRISE,apple,1,DAUM,2,"부산대, QS APPLE 2019 콘퍼런스 & 전시회 참가",https://cp.news.search.daum.net/p/87149030
ENTERPRISE,apple,1,DAUM,3,Samsung marches ahead of rivals with 71% smartphone market share,http://v.media.daum.net/v/20191205164235444
ENTERPRISE,apple,1,DAUM,4,"[코리아타임스 뉴스] 트럼프 대통령, 애플이 미국의 5G 네트워크...",http://v.media.daum.net/v/20191130044234930
ENTERPRISE,apple,1,DAUM,5,"애플, 애플 뮤직 어워즈 수상 명단 발표..방탄은 'K팝 최다 스트...",http://v.media.daum.net/v/20191203160129609
ENTERPRISE,apple,1,Google,1,Get an Apple Watch Series 5 at the lowest price ever,https://www.cnn.com/2019/11/29/cnn-underscored/apple-watch-series-5-black-friday-deals-2019/index.html
ENTERPRISE,apple,1,Google,2,Apple announces first ever Apple Music Awards,https://www.apple.com/newsroom/2019/12/apple-announces-first-ever-apple-music-awards/
ENTERPRISE,apple,1,Google,3,"Big discounts on MacBook Air, iPad, Apple Watch, and ...",https://www.theverge.com/2019/12/1/20989758/cyber-monday-apple-deals-watch-airpods-macbook-ipad-sale
ENTERPRISE,apple,1,Google,4,Apple to take 'deeper look' at disputed borders,https://www.bbc.com/news/technology-50612031
ENTERPRISE,apple,1,Google,5,Apple Music dives deeper into concert streaming with Billie ...,https://techcrunch.com/2019/12/04/apple-music-concert-video-billie-eilish/
