ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,수야,1,NAVER,1,"""경기가 예년만 못하다고 정(情) 덜 수야 있나요""",http://www.jemin.com/news/articleView.html?idxno=638648
ENTERPRISE,수야,1,NAVER,2,"다나카 ""사인 도둑질 대비했지만…진짜일 줄은""",http://www.xportsnews.com/?ac=article_view&entry_id=1227009
ENTERPRISE,수야,1,NAVER,3,[칼럼] 설날이라는 확증편향,http://www.ntoday.co.kr/news/articleView.html?idxno=70510
ENTERPRISE,수야,1,NAVER,4,"4월 총선, 세가지가 없다",http://www.pressian.com/news/article.html?no=274685&utm_source=naver&utm_medium=search
ENTERPRISE,수야,1,NAVER,5,일출ㆍ맛집ㆍ온천까지…24시간 당일치기 부산 여행,http://www.hankookilbo.com/news/npath/202001221302399235?did=NA
ENTERPRISE,수야,1,DAUM,1,"""경기가 예년만 못하다고 정(情) 덜 수야 있나요""",https://cp.news.search.daum.net/p/88878828
ENTERPRISE,수야,1,DAUM,2,"다나카 ""사인 도둑질 대비했지만..진짜일 줄은""",http://v.media.daum.net/v/20200123180030549
ENTERPRISE,수야,1,DAUM,3,일출·맛집·온천까지..24시간 당일치기 부산 여행,http://v.media.daum.net/v/20200124100237566
ENTERPRISE,수야,1,DAUM,4,"4월 총선, 세가지가 없다",http://v.media.daum.net/v/20200120091320801
ENTERPRISE,수야,1,DAUM,5,[칼럼] 설날이라는 확증편향,https://cp.news.search.daum.net/p/88909812
ENTERPRISE,수야,1,Google,1,"김철민, ""명수 도움으로 방송 출연·병원 방문..고맙다 명수야 ...",http://osen.mt.co.kr/article/G1111297320
ENTERPRISE,수야,1,Google,2,"'폐암 4기' 개그맨 김철민 ""박명수 도움으로 방송 출연…위로방문 ...",http://www.topstarnews.net/news/articleView.html?idxno=723506
ENTERPRISE,수야,1,Google,3,"""경기가 예년만 못하다고 정(情) 덜 수야 있나요""",http://www.jemin.com/news/articleView.html?idxno=638648
ENTERPRISE,수야,1,Google,4,"""펭수야! 리카 돌잔치 올래?"" 대구, 마스코트 리카 30일 온라인 ...",https://news.chosun.com/site/data/html_dir/2020/01/23/2020012302891.html
ENTERPRISE,수야,1,Google,5,머리 세게 하는 주범은 스트레스…쥐 실험으로 확인,https://www.yna.co.kr/view/AKR20200123048700009
