ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,젠지,1,NAVER,1,[롤드컵] 젠지도 8강 진출 성공 … DRX는?,http://www.tgdaily.co.kr/news/articleView.html?idxno=303550
ENTERPRISE,젠지,1,NAVER,2,"[2020 롤드컵] 최후에 웃은 젠지 e스포츠, 조 1위로 8강 진출",https://game.donga.com/97044/
ENTERPRISE,젠지,1,NAVER,3,"[롤드컵] ‘백도어 맞불’ 젠지, LGD에 진땀승",http://news.kmib.co.kr/article/view.asp?arcid=0015094889&code=61162011&cp=nv
ENTERPRISE,젠지,1,NAVER,4,"[롤드컵] 프나틱, 젠지와 함께 8강 진출...LGD는 탈락",http://www.fomos.kr/redirect/news_view?news_cate_id=3&entry_id=93887
ENTERPRISE,젠지,1,NAVER,5,"[롤드컵] 젠지, 프나틱에 복수하며 2R 3전전승…8강 확정",http://www.kukinews.com/newsView/kuk202010100069
ENTERPRISE,젠지,1,NAVER,6,'가을 젠지' 명성 그대로…롤드컵 C조 1위로 8강행,http://www.spotvnews.co.kr/?mod=news&act=articleView&idxno=383889
ENTERPRISE,젠지,1,DAUM,1,"젠지, '피넛'의 LGD 또 잡았다 [롤드컵]",http://v.media.daum.net/v/20201010184448512
ENTERPRISE,젠지,1,DAUM,2,"[롤드컵] 젠지, 바론 스틸로 TSM에 대역전승",http://v.media.daum.net/v/20201010194155124
ENTERPRISE,젠지,1,DAUM,3,"[롤드컵] '백도어 맞불' 젠지, LGD에 진땀승",http://v.media.daum.net/v/20201010184647553
ENTERPRISE,젠지,1,DAUM,4,"[롤드컵] 젠지, LGD의 추격 따돌리고 3승째",http://v.media.daum.net/v/20201010184137493
ENTERPRISE,젠지,1,DAUM,5,젠지 '룰러'-프나틱 'Rekkles' 맞대결 볼만,http://v.media.daum.net/v/20201006080333694
ENTERPRISE,젠지,1,DAUM,6,"[롤드컵] 젠지, 접전 끝에 LGD 꺾고 3승 고지",http://v.media.daum.net/v/20201010183844469
