ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,1,"현대차그룹 ""주주권익 먼저다""… 全계열사 `전자투표`",http://www.dt.co.kr/contents.html?article_no=2020021302150132052001&ref=naver
ENTERPRISE,현대,1,NAVER,2,"현대홈쇼핑, H몰 판매 마스크 매진…20만명 몰렸다",http://www.zdnet.co.kr/view/?no=20200213152428
ENTERPRISE,현대,1,NAVER,3,"현대차-KST모빌리티, 은평구서 AI 기반 합승 서비스 '셔클' 시범 운영",http://www.etnews.com/20200213000178
ENTERPRISE,현대,1,NAVER,4,"현대상선, 지난해 영업손실 45.6% 개선···""노선 합리화·초대형 유조선 투...",https://www.sedaily.com/NewsView/1YYWOK8FBJ
ENTERPRISE,현대,1,NAVER,5,"日 ""현대重-대우조선 합병 반대""... WTO 제소",https://biz.chosun.com/site/data/html_dir/2020/02/12/2020021202146.html?utm_source=naver&utm_medium=original&utm_campaign=biz
ENTERPRISE,현대,1,DAUM,1,"현대홈쇼핑, 마스크 온라인 판매..""현대H몰 3000명 접속 대기중""",http://v.media.daum.net/v/20200213135207951
ENTERPRISE,현대,1,DAUM,2,[장외주식] 현대카드 상승,http://v.media.daum.net/v/20200213170655131
ENTERPRISE,현대,1,DAUM,3,수비하는 현대캐피탈 이승원,http://v.media.daum.net/v/20200213212302547
ENTERPRISE,현대,1,DAUM,4,현대차 전주공장 재가동 늦어져,http://v.media.daum.net/v/20200213111532467
ENTERPRISE,현대,1,DAUM,5,"전준범+이종현+윌리엄스, 현대모비스 PO 다크호스 될까?",http://v.media.daum.net/v/20200213133413402
ENTERPRISE,현대,1,Google,1,"현대·기아차 내일부터 생산재개…""중국서 부품 들어온다""",https://biz.chosun.com/site/data/html_dir/2020/02/10/2020021001562.html
ENTERPRISE,현대,1,Google,2,공장 멈춘 현대車의 상생…1兆 풀어 협력사 챙긴다,https://www.hankyung.com/economy/article/202002066538i
ENTERPRISE,현대,1,Google,3,19번째 확진자 다녀간 송도 현대프리미엄아울렛 임시휴점… 6 ...,http://mobile.busan.com/view/busan/view.php?code=2020020617050308628
ENTERPRISE,현대,1,Google,4,"현대홈쇼핑, 마스크 230세트만 갖고 '낚시성 방송'... ""코로나 사태 ...",https://biz.chosun.com/site/data/html_dir/2020/02/07/2020020702556.html
ENTERPRISE,현대,1,Google,5,"전기차 대세는 스케이트보드 플랫폼…현대기아차, 美 스타트 ...",https://www.motorgraph.com/news/articleView.html?idxno=25036
