ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,아이폰,1,NAVER,1,법원 복도에 ‘아이폰 사용자’ 200명 줄 선 진풍경…왜?,http://news.kmib.co.kr/article/view.asp?arcid=0014025440&code=61121111&cp=nv
ENTERPRISE,아이폰,1,NAVER,2,"가심비몰, 갤럭시노트10,10+ 가격 70%할인 기획전에 갤럭시S10+, 아이폰X 동참",http://www.e2news.com/news/articleView.html?idxno=217606
ENTERPRISE,아이폰,1,NAVER,3,"플친폰, 갤럭시노트10 가격 20만원대 파격가, 아이폰11 pro 영향으로 S10 5G도...",http://www.newsrep.co.kr/news/articleView.html?idxno=102893
ENTERPRISE,아이폰,1,NAVER,4,"'맘스폰' 갤럭시S11 출시소식에 갤럭시노트10, LG V50S ThinQ, 아이폰11 PRO ...",http://www.ujeil.com/news/articleView.html?idxno=245038
ENTERPRISE,아이폰,1,NAVER,5,"국대폰, 아이폰11 PRO 구매 시 에어팟2 제공 및 KT 아이폰XS·XR 가격 할인",http://www.e2news.com/news/articleView.html?idxno=217537
ENTERPRISE,아이폰,1,DAUM,1,"""내년 5G 아이폰, 크게 비싸지지 않을 것""",http://v.media.daum.net/v/20191212112943126
ENTERPRISE,아이폰,1,DAUM,2,"보급형 아이폰, '아이폰SE2' 아닌 '아이폰9'?",http://v.media.daum.net/v/20191209104349369
ENTERPRISE,아이폰,1,DAUM,3,"애플 아이폰SE2, '아이폰9'로 불리나?",http://v.media.daum.net/v/20191209081424172
ENTERPRISE,아이폰,1,DAUM,4,"""아이팟이 그립다면?""..아이폰을 아이팟으로 바꿔주는 앱 나왔다",http://v.media.daum.net/v/20191212095432602
ENTERPRISE,아이폰,1,DAUM,5,2019 아이폰 사진 어워즈,https://cp.news.search.daum.net/p/87432238
ENTERPRISE,아이폰,1,Google,1,"갤럭시 노트10+ & 아이폰 11 프로 맥스, 직접 써보고 분석한 ...",https://hypebeast.kr/2019/12/samsung-galaxy-note-10-plus-apple-iphone-11-pro-max-camera-review
ENTERPRISE,아이폰,1,Google,2,"보급형 아이폰 'SE2', 이름 바꿔 '아이폰 9'으로 출시될 전망이다",https://hypebeast.kr/2019/12/apple-iphone-se2-named-9-release-rumor
ENTERPRISE,아이폰,1,Google,3,아이폰11 PRO 구매 시 에어팟2 사은품 증정...아이폰X·갤럭시 ...,http://www.autodaily.co.kr/news/articleView.html?idxno=414202
ENTERPRISE,아이폰,1,Google,4,"검찰, 복제폰 만들어 '숨진 수사관 아이폰' 잠금해제 안간힘",http://www.hani.co.kr/arti/society/society_general/919954.html
ENTERPRISE,아이폰,1,Google,5,"공짜버스폰, 아이폰11PRO 에어팟 제공...아이폰XS, XR 연말 ...",http://www.autodaily.co.kr/news/articleView.html?idxno=414045
