ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,삼성,1,DAUM,1,"""아이패드 따라잡자"" 태블릿 삼성의 반격",http://v.media.daum.net/v/20210215113813660
ENTERPRISE,삼성,1,DAUM,2,"""이재용, 삼성 회장 대신 이사회 의장하라""..삼성 준법위 특강",http://v.media.daum.net/v/20210212160901392
ENTERPRISE,삼성,1,DAUM,3,삼성 정수기 내달 출시..시장 판도 흔들까,http://v.media.daum.net/v/20210214150224752
ENTERPRISE,삼성,1,DAUM,4,"'형편 나아졌다' 삼성바이오에피스, 삼성전자에 '삼성' 사용료 낸다",http://v.media.daum.net/v/20210210114812471
ENTERPRISE,삼성,1,DAUM,5,"[단독] 삼성, 태블릿 기반 게임 학습 콘텐츠 나온다",http://v.media.daum.net/v/20210215102938381
