ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,김치,1,NAVER,1,"구리시, 축제 취소하고 유채 김치 담가 3천가구에 전달",http://yna.kr/AKR20200512147400060?did=1195m
ENTERPRISE,김치,1,NAVER,2,"'밥먹다' 김호중, 성악→트로트로 인생역전..""전국팔도에서 김치 선물"" [어저...",http://www.osen.co.kr/article/G1111351691
ENTERPRISE,김치,1,NAVER,3,"구리시, 유채김치 담그기 행사로 코로나19 위기 극복",http://www.ybsn.tv/news/articleView.html?idxno=12560
ENTERPRISE,김치,1,NAVER,4,김치유산균 ‘포스트바이오틱스’ 항암 유효성 인정,http://news.kmib.co.kr/article/view.asp?arcid=0014571053&code=61171911&cp=nv
ENTERPRISE,김치,1,NAVER,5,‘공장 멈춘’ 급식용 김치업체…외식업체 뚫기도 ‘하늘에 별 따기’,http://www.agrinet.co.kr/news/articleView.html?idxno=176806
ENTERPRISE,김치,1,DAUM,1,구리시 '유채꽃 김치' 담근 사연,http://v.media.daum.net/v/20200512171309802
ENTERPRISE,김치,1,DAUM,2,"루시드키친, '어버이날 효사랑 큰잔치' 김치 후원",http://v.media.daum.net/v/20200511113150165
ENTERPRISE,김치,1,DAUM,3,"'끼리끼리' 인교진♥소이현, 토마토 김치찌개 도전 ""감칠맛↑""",http://v.media.daum.net/v/20200510171026808
ENTERPRISE,김치,1,DAUM,4,"""한국 김치 먹고 면역력 키울래요""..코로나19사태에도 김치수출액...",http://v.media.daum.net/v/20200506110127565
ENTERPRISE,김치,1,DAUM,5,"김치에 힘 싣는 피코크..고급화, 대중성 다 잡는다",http://v.media.daum.net/v/20200507113541641
ENTERPRISE,김치,1,Google,1,코로나19에도 올해 농식품수출 4% 증가…김치·라면이 '효자',http://world.kbs.co.kr/service/news_view.htm?lang=k&Seq_Code=354239
ENTERPRISE,김치,1,Google,2,"구리시, 축제 취소하고 유채 김치 담가 3천가구에 전달",https://www.yna.co.kr/view/AKR20200512147400060
ENTERPRISE,김치,1,Google,3,장암동새마을부녀회 김치나눔 행사 개최,http://www.sejongtimes.kr/666706
ENTERPRISE,김치,1,Google,4,취약계층 50세대에 사랑의 계절 김치 나눔,http://www.hyundaiilbo.com/news/articleView.html?idxno=469435
ENTERPRISE,김치,1,Google,5,"송창의, 식객 허영만과 송파 기행...김치삼겹ㆍ게장정식X조기탕 ...",http://enter.etoday.co.kr/view/news_view.php?varAtcId=179668
