ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,젠지,1,NAVER,1,"[롤드컵] 젠지, 6인 로스터 선택...'켈린' 김형규 포함",http://www.fomos.kr/redirect/news_view?news_cate_id=13&entry_id=93409
ENTERPRISE,젠지,1,NAVER,2,"DRX-젠지, 오늘(18일) 상하이 출국…10월 2일 격리해제",http://www.xportsnews.com/?ac=article_view&entry_id=1326952
ENTERPRISE,젠지,1,NAVER,3,"젠지, 中 상하이에 지사 설립",http://news.kmib.co.kr/article/view.asp?arcid=0015012027&code=61162011&cp=nv
ENTERPRISE,젠지,1,NAVER,4,"[PCS] 이틀 만에 세 자릿수 돌파한 OGN 엔투스, 2위로 도약한 아프리카(종합)",http://www.inven.co.kr/webzine/news/?news=244684&iskin=esports
ENTERPRISE,젠지,1,NAVER,5,"[PCS 3] 연이은 미라마 신바람… OGN 엔투스, 2위와 32점 격차",http://www.osen.co.kr/article/G1111437547
ENTERPRISE,젠지,1,NAVER,6,"[인터뷰] 최우범 감독 “롤드컵 우승의 성취감, 다시 목말라”",http://news.kmib.co.kr/article/view.asp?arcid=0015027498&code=61162011&cp=nv
ENTERPRISE,젠지,1,DAUM,1,"젠지, 창립 3주년 맞아 상하이 '젠지 오피스' 설립..글로벌화 주...",http://v.media.daum.net/v/20200915104806156
ENTERPRISE,젠지,1,DAUM,2,"젠지, 中 상하이에 지사 설립",http://v.media.daum.net/v/20200915110451207
ENTERPRISE,젠지,1,DAUM,3,"[롤드컵] 담원, 징동과 개막전..젠지-DRX는 플레이-인 팀",http://v.media.daum.net/v/20200917115917652
ENTERPRISE,젠지,1,DAUM,4,'만반의 준비'.. 자가격리 보내기 위한 젠지 프런트 안팎 노력 [...,http://v.media.daum.net/v/20200917071345239
ENTERPRISE,젠지,1,DAUM,5,"[롤드컵] 젠지, 6인 로스터 선택..'켈린' 김형규 포함",http://v.media.daum.net/v/20200919112413183
ENTERPRISE,젠지,1,DAUM,6,"2020 롤드컵 출전하는 DRX-젠지, 18일 중국 상하이 출국",http://v.media.daum.net/v/20200918152408614
