ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,13,현대차그룹 삼총사 우울한 1분기…2분기 전망도 암울,http://www.inews24.com/view/1260486
ENTERPRISE,현대,1,NAVER,14,빌게이츠① “이제는 ‘제1차 현대 팬데믹’의 시대”,http://news.kbs.co.kr/news/view.do?ncd=4433014&ref=A
ENTERPRISE,현대,1,NAVER,15,"현대리바트, ‘리바트스타일샵 용산 전시장’ 리뉴얼 오픈",http://www.sportsseoul.com/news/read/909745?ref=naver
ENTERPRISE,현대,1,NAVER,16,"현대백화점, 가정의 달 선물 상품전 '풍성'",http://www.newsis.com/view/?id=NISX20200424_0001005668&cID=13001&pID=13000
ENTERPRISE,현대,1,NAVER,17,"정의선 현대차 수석부회장, 비상경영 와중에도 ""미래 먹거리 투자 지속""",https://www.dailian.co.kr/news/view/886367?sc=Naver
ENTERPRISE,현대,1,NAVER,18,어버이날 '수원삼성 vs 전북현대' K리그 연다,http://www.kyeongin.com/main/view.php?key=20200426010006193
ENTERPRISE,현대,1,NAVER,19,"현대·기아차, 환경부 주관 '전기화물차 보급 확대 MOU' 체결",http://news.tf.co.kr/read/economy/1791308.htm
ENTERPRISE,현대,1,NAVER,20,"현대百, 무관중 패션쇼 개최",https://www.news1.kr/photos/view/?4168864
ENTERPRISE,현대,1,DAUM,1,"현대차, 구독 서비스 '현대 셀렉션' 차종·지역 확대",http://v.media.daum.net/v/20200420111510686
ENTERPRISE,현대,1,DAUM,2,현대엔지니어링 '현대 테라타워 광명' 6월 분양,http://v.media.daum.net/v/20200426183129356
ENTERPRISE,현대,1,DAUM,3,현대제철 자회사 현대IFC '공장소음 배출허용기준' 초과,http://v.media.daum.net/v/20200422090912443
ENTERPRISE,현대,1,DAUM,4,"현대차, 월 구독형 서비스 '현대 셀렉션' 확대..그랜저·팰리세이...",http://v.media.daum.net/v/20200420111401639
ENTERPRISE,현대,1,DAUM,5,"현대커머셜, 현대 파비스 '저금리 오토할부 상품' 출시",http://v.media.daum.net/v/20200420163507793
ENTERPRISE,현대,1,DAUM,6,"현대차그룹, 현대위아산둥법인 지분 전량 인수",http://v.media.daum.net/v/20200424145043154
ENTERPRISE,현대,1,DAUM,7,현대미술 역사 된 '현대화랑 50년'.. 이름 바꾼 갤러리 현대서 기...,http://v.media.daum.net/v/20200422110032678
ENTERPRISE,현대,1,DAUM,8,"현대차노조 ""광주형일자리 성공 못해..현대차 손떼야""",http://v.media.daum.net/v/20200421114456022
ENTERPRISE,현대,1,DAUM,9,현대엔지니어링-현대엠코 합병 6년..해외수주 '라이징스타'로,http://v.media.daum.net/v/20200426142027483
ENTERPRISE,현대,1,DAUM,10,"현대제철, 고로도 감산 검토",http://v.media.daum.net/v/20200420113802134
ENTERPRISE,현대,1,DAUM,11,[시그널 INSIDE] 현대ENG가 현대제철 잠원동 사옥 매각 주관 나선...,http://v.media.daum.net/v/20200420143920298
ENTERPRISE,현대,1,DAUM,12,"현대차 ""사지 말고 구독하세요""",http://v.media.daum.net/v/20200420120227265
ENTERPRISE,현대,1,DAUM,13,"현대홈쇼핑 ""안 쓰는 프라이팬 가져갑니다""",http://v.media.daum.net/v/20200423111053411
ENTERPRISE,현대,1,DAUM,14,"현대로보틱스, 내달 1일 공식출범",http://v.media.daum.net/v/20200421183557824
ENTERPRISE,현대,1,DAUM,15,[오늘 기업 오늘 사람] 에쓰오일·메디톡스·현대자동차,http://v.media.daum.net/v/20200422111644541
ENTERPRISE,현대,1,DAUM,16,"'현대차 기술이 강의실로'..현대차그룹, 온라인 강의 콘텐츠 지원",http://v.media.daum.net/v/20200426101012524
ENTERPRISE,현대,1,DAUM,17,"현대로템, 현대모비스에 의왕 부지 매각",http://v.media.daum.net/v/20200424145215216
ENTERPRISE,현대,1,DAUM,18,"현대엔지니어링, 대만 발전소 수주",http://v.media.daum.net/v/20200422143301945
ENTERPRISE,현대,1,DAUM,19,'코로나19 직격탄'에 현대모비스 '휘청',http://v.media.daum.net/v/20200424154206291
ENTERPRISE,현대,1,DAUM,20,"현대차, 프로페시 컨셉트 양산한다",http://v.media.daum.net/v/20200426080003105
