ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,김치,1,NAVER,1,늘어나는 ‘김포족’…쑥쑥 크는 포장 김치 시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000052306
ENTERPRISE,김치,1,NAVER,2,골든글로브 여우주연상 아콰피나 “어머니가 한국계… 한때 ‘김치찌개’라는...,http://www.donga.com/news/article/all/20200107/99109932/1
ENTERPRISE,김치,1,NAVER,3,"'동상이몽2' 최수종♥하희라, 선학동 표 김치 담그기…품앗이 김장(종합)",http://news1.kr/articles/?3810194
ENTERPRISE,김치,1,NAVER,4,"태광 '김치 사익편취' 적발, 공정위 최우수 심결",http://news.mt.co.kr/mtview.php?no=2020010713283187894
ENTERPRISE,김치,1,NAVER,5,"농진청, 세계 최초 김치 유산균 생태지도 개발",http://www.futurekorea.co.kr/news/articleView.html?idxno=125621
ENTERPRISE,김치,1,DAUM,1,"김치 명인 김순자 한성식품 대표, '김치 알릴 수 있는 곳이라면 ...",http://v.media.daum.net/v/20200107194502106
ENTERPRISE,김치,1,DAUM,2,세계 최초 김치 유산균 생태 지도 나왔다,http://v.media.daum.net/v/20200105110021280
ENTERPRISE,김치,1,DAUM,3,늘어나는 '김포족'..쑥쑥 크는 포장 김치 시장,http://v.media.daum.net/v/20200107102154001
ENTERPRISE,김치,1,DAUM,4,"""새롭지만 익숙한 음식 선호 .. '김치 르네상스' 온다""",http://v.media.daum.net/v/20200107030522699
ENTERPRISE,김치,1,DAUM,5,"CJ ""죽·김치도 잡아라""..동원·대상 맹추격",http://v.media.daum.net/v/20200105172401494
ENTERPRISE,김치,1,Google,1,"농진청, 세계 최초 김치 유산균 생태지도 개발",https://www.futurekorea.co.kr/news/articleView.html?idxno=125621
ENTERPRISE,김치,1,Google,2,'내 정액에서 김치 맛이 나' 영드 대사는 문제가 있을까,http://m.kmib.co.kr/view.asp?arcid=0014107052
ENTERPRISE,김치,1,Google,3,세계 최초 김치 유산균 생태 지도 나왔다,http://mobile.newsis.com/view.html?ar_id=NISX20200103_0000879192
ENTERPRISE,김치,1,Google,4,"""정세균 전 사무장, 김치회사 차려 국회에 수의계약… 4400kg ...",http://www.newdaily.co.kr/site/data/html/2020/01/06/2020010600081.html
ENTERPRISE,김치,1,Google,5,"농진청, 세계 최초 김치 유산균 생태지도 작성",http://www.safetimes.co.kr/news/articleView.html?idxno=79028
