ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,samsung,1,NAVER,1,Samsung plants flag on 3-nanometer chip production,https://koreajoongangdaily.joins.com/2020/11/22/business/tech/Samsung-Electronics-3nm-TSMC/20201122183600524.html
ENTERPRISE,samsung,1,NAVER,2,SK Telecom-core network,http://yna.kr/AEN20201122001500320?did=2106m
ENTERPRISE,samsung,1,NAVER,3,appliance makers-new air conditioners,http://yna.kr/AEN20201120008500320?did=2106m
ENTERPRISE,samsung,1,NAVER,4,Samsung Biologics delivers initial coronavirus cure to Lilly,http://pulsenews.co.kr/view.php?year=2020&no=1181870
ENTERPRISE,samsung,1,NAVER,5,Samsung-Q3 DRAM market,http://yna.kr/AEN20201119009400320?did=2106m
ENTERPRISE,samsung,1,NAVER,6,Celltrion-Samsung Biologics-new plants,http://yna.kr/AEN20201118006800320?did=2106m
ENTERPRISE,samsung,1,NAVER,7,Samsung-5G smartphone,http://yna.kr/AEN20201119006500320?did=2106m
ENTERPRISE,samsung,1,NAVER,8,"삼성증권, 유튜브채널 'Samsung POP' 구독자 수 10만명 돌파",http://www.paxetv.com/news/articleView.html?idxno=104640
ENTERPRISE,samsung,1,NAVER,9,Samsung Electronics-virus case,http://yna.kr/AEN20201118003100320?did=2106m
ENTERPRISE,samsung,1,NAVER,10,Samsung Announces Global Availability of New Lifestyle Smart Monitor,http://www.ddaily.co.kr/news/article.html?no=204939
ENTERPRISE,samsung,1,NAVER,11,Samsung-R&D; spending,http://yna.kr/AEN20201116009000320?did=2106m
ENTERPRISE,samsung,1,NAVER,12,big firms-antivirus steps,http://yna.kr/AEN20201120001400320?did=2106m
ENTERPRISE,samsung,1,DAUM,1,Samsung Biologics produces Lilly Covid-19 treatment,http://v.media.daum.net/v/20201117153302735
ENTERPRISE,samsung,1,DAUM,2,Samsung plants flag on 3-nanometer chip production,http://v.media.daum.net/v/20201122183602449
ENTERPRISE,samsung,1,DAUM,3,Samsung's Bespoke brand steers home appliance sales,http://v.media.daum.net/v/20201122161631973
ENTERPRISE,samsung,1,DAUM,4,Samsung Biologics delivers initial coronavirus cure to Lilly,http://v.media.daum.net/v/20201117150900214
ENTERPRISE,samsung,1,DAUM,5,Samsung's global dishwasher sales cross 1 million mark,http://v.media.daum.net/v/20201116115113154
ENTERPRISE,samsung,1,DAUM,6,Late Samsung chairman's stock value exceeds W20tr on November...,http://v.media.daum.net/v/20201117161104669
ENTERPRISE,samsung,1,DAUM,7,Samsung Elec falls behind in M&A; investment amid legal battles,http://v.media.daum.net/v/20201116141242335
ENTERPRISE,samsung,1,DAUM,8,Samsung Elec keeps up record R&D; spending in 2020,http://v.media.daum.net/v/20201117135708854
ENTERPRISE,samsung,1,DAUM,9,"Korea Shipbuilding, Samsung Heavy Industries win crude oil ca...",http://v.media.daum.net/v/20201117141500670
ENTERPRISE,samsung,1,DAUM,10,Renault Samsung union may strike over repair shop sale plan,http://v.media.daum.net/v/20201118154206649
ENTERPRISE,samsung,1,DAUM,11,Renault Samsung's SM6 gains popularity with new powertrain,http://v.media.daum.net/v/20201117162615434
ENTERPRISE,samsung,1,DAUM,12,[Behind the Wheel] Renault Samsung's QM6 returns with refresh...,http://v.media.daum.net/v/20201122163115206
