Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
brandi-cottonlog-16105775,,,,,,,,브라운,,,,,cottonlog-(데일리) 탄탄한 스티치 코튼 반팔 자켓_코튼로그-16105775-브라운,0,shopify,50,deny,manual,44.1,,true,true,,http://aminoko.cafe24.com/brandifile/title-16105775-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-16105775,,,,,,,,블랙,,,,,cottonlog-(데일리) 탄탄한 스티치 코튼 반팔 자켓_코튼로그-16105775-블랙,0,shopify,50,deny,manual,44.1,,true,true,,http://aminoko.cafe24.com/brandifile/title-16105775-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,"비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그","<div><br>
<br>
<br>
<br>
<br>
<br>
<br>
<span style=""font-size:8px""><em>*사이즈는 측정 방법에 따라 1~5cm 정도의 차이가 있을 수 있습니다 &nbsp;<br>
*모든 의류의 첫 세탁은 드라이크리닝 권장 합니다.&nbsp;<br>
*모니터의 해상도의 따라 실제 제품의 색상과 차이가 있을 수 있습니다.&nbsp;&nbsp;<br>
*빛의 각도에따라 색깔이 달라 보일 수 있습니다.</em></span><br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<span style=""font-size:12px""><strong>MODEL SIZE</strong><br>
<br>
height 158cm weight 42kg top&nbsp;44 bottom 25<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<strong>COMMENT</strong><br>
<br>
<br>
데일리한 매력으로 매시즌 오래도록 손이 갈&nbsp;<br>
비비드한 매력, 골지 브이넥 반팔 가디건을 소개해 드려요 !<br>
<br>
목선과 쇄골을 아름답게 연출해주는&nbsp;<br>
적당한 브이 네크라인에<br>
밋밋함을 덜어주는 전체적인 골지 디자인으로 제작되어<br>
시즌내내 데일리하게 활용하기 좋으며,<br>
네츄럴하게 떨어지는 스탠다드한 핏감 및<br>
비비드함이 돋보이는 다채로운 8가지 컬러감은<br>
모든 룩에 매력적인 포인트가 되어주어<br>
색깔별 소장가치를 up! 시켜준답니다. :)<br>
<br>
데일리룩, 데이트룩, 캠퍼스룩, 캐주얼룩, 등의<br>
데일리 상의 아이템으로 적극 추천드려요 ♡<br>
<br>
(니트 편직물 특성상 약간의 실 뭉침과<br>
소매, 밑단 등 마감 부분의 실밥이 있을 수 있으나<br>
이점 불량이 아니 오니 구매 시 참고해주세요!)<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/04/29/7f86f9029d946eb4ed3637c0f734406e.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/04/29/46fab769182550ee822811fb397db7bc.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
&nbsp;<br>
<br>
<strong>fabric /</strong>&nbsp;아크릴100%<br>
<strong>size /</strong>&nbsp;free<br>
<strong>color /</strong>&nbsp;아이보리,베이지,레드,옐로우,연두,소라,코발트블루,블랙<br>
(색상은 상세사진 하단 순서와 같아요♡)</span><br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<span style=""font-size:8px"">제조사 / 코튼로그 제휴업체(도매)<br>
제조국 / 대한민국<br>
제조년월 / 2020.04 이후<br>
세탁방법 / 드라이크리닝 필수권장<br>
품질보증기준 / 전자상거래 소비자 보호법에 규정되어 있는 소비자 청약 철회 가능 범위를 준수합니다.</span><br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<span style=""font-size:12px""><img alt="""" src=""https://image.brandi.me/cproductdetail/2019/11/07/a6e7f650942cc82a0f9ae4424fa78f15.jpg""></span></div>
<div class=""brandiProductInfoTitle"">PRODUCT INFO</div><div class=""brandiSizeInfoImage""><img src=""https://image.brandi.me/category/image/img_product_cardigan.jpg""></div><div class=""brandiProductInfoTxt"">(단면/CM)</div><div class=""brandiProductSizeInfoBox""><table class=""brandiProductSizeInfo""><thead><tr><td class=""brandiProductInfoHeader"">사이즈</td><td class=""brandiProductInfoHeader"">총장</td><td class=""brandiProductInfoHeader"">어깨</td><td class=""brandiProductInfoHeader"">가슴</td><td class=""brandiProductInfoHeader"">소매길이</td><td class=""brandiProductInfoHeader"">소매</td><td class=""brandiProductInfoHeader"">암홀</td><td class=""brandiProductInfoHeader"">밑단</td></tr></thead><tbody><tr><td class=""brandiSelectedTxt"">free</td><td class="""">51</td><td class="""">38</td><td class="""">46</td><td class="""">23</td><td class="""">12</td><td class="""">20</td><td class="""">41</td></tr></tbody></table></div><table class=""brandiProductEtcInfo""><tbody><tr><td class=""brandiSelectedTxt"">안감</td><td class="""">있음</td><td class=""brandiSelectedTxt"">없음</td><td class="""">기모</td></tr><tr><td class=""brandiSelectedTxt"">신축성</td><td class="""">좋음</td><td class=""brandiSelectedTxt"">보통</td><td class="""">없음</td></tr><tr><td class=""brandiSelectedTxt"">비침</td><td class="""">없음</td><td class=""brandiSelectedTxt"">약간</td><td class="""">있음</td></tr><tr><td class=""brandiSelectedTxt"">촉감</td><td class="""">부드러움</td><td class=""brandiSelectedTxt"">보통</td><td class="""">까실함</td></tr><tr><td class=""brandiSelectedTxt"">두께감</td><td class="""">도톰</td><td class=""brandiSelectedTxt"">보통</td><td class="""">얇음</td></tr></tbody></table>",cottonlog,Brandi,"_tab_quadpay, _tab_shipping-information,outer",false,[색상],아이보리,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-아이보리",0,shopify,50,deny,manual,44.1,,true,true,,http://aminoko.cafe24.com/brandifile/title-15938853-1.jpg,4,,false,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,,,,,,,,베이지,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-베이지",0,shopify,50,deny,manual,44.1,,true,true,,http://aminoko.cafe24.com/brandifile/title-15938853-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,,,,,,,,레드,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-레드",0,shopify,50,deny,manual,44.1,,true,true,,http://aminoko.cafe24.com/brandifile/title-15938853-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,,,,,,,,옐로우,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-옐로우",0,shopify,50,deny,manual,44.1,,true,true,,http://aminoko.cafe24.com/brandifile/title-15938853-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,,,,,,,,연두,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-연두",0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,,,,,,,,소라,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-소라",0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,,,,,,,,코발트블루,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-코발트블루",0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
brandi-cottonlog-15938853,,,,,,,,블랙,,,,,"cottonlog-비비드한 매력, 골지 브이넥 반팔 가디건_코튼로그-15938853-블랙",0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
