ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,수야,1,NAVER,1,"황교안 ""내부 총질 말고 뭉쳐야…당 위한 큰 정치인 나와야 산다""",http://news1.kr/articles/?3817571
ENTERPRISE,수야,1,NAVER,2,[Review] 미니언즈는 귀여웠고 나는 그렇지 않았다 - 미니언즈 특별전,https://www.artinsight.co.kr/news/view.php?no=45800
ENTERPRISE,수야,1,NAVER,3,"권대영 단장 ""데이터3법, 우리경제 '화수분'될 것..화석 규제 뜯어고쳐야""",http://www.newsis.com/view/?id=NISX20200113_0000887508&cID=10401&pID=10400
ENTERPRISE,수야,1,NAVER,4,"황교안 당대표, 충북도당 신년인사회 인사말씀[보도자료]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=123&oid=156&aid=0000027818
ENTERPRISE,수야,1,NAVER,5,'타짜' 아귀는 손 하나를 걸었다… 그렇다면 유시민은?,https://news.chosun.com/site/data/html_dir/2020/01/10/2020011002558.html?utm_source=naver&utm_medium=original&utm_campaign=news
ENTERPRISE,수야,1,DAUM,1,"황교안 ""이러면 총선 이기겠나..내부총질 말고 뭉쳐야""",http://v.media.daum.net/v/20200115165610157
ENTERPRISE,수야,1,DAUM,2,"황교안 ""내부 총질 말고 뭉쳐야..당 위한 큰 정치인 나와야 산다""",http://v.media.daum.net/v/20200115152414162
ENTERPRISE,수야,1,DAUM,3,"권대영 단장 ""데이터3법, 우리경제 '화수분'될 것..화석 규제 뜯...",http://v.media.daum.net/v/20200114110542970
ENTERPRISE,수야,1,DAUM,4,"황교안 대표 ""내부 총질 할 것 아니라 뭉쳐야 한다""",https://cp.news.search.daum.net/p/88623778
ENTERPRISE,수야,1,DAUM,5,'타짜' 아귀는 손 하나를 걸었다.. 그렇다면 유시민은?,http://v.media.daum.net/v/20200111030215129
ENTERPRISE,수야,1,Google,1,"“명수야 어디니”…엘(김명수) 팬들, 필리핀 화산 후 애탄 외침 ...",http://www.topstarnews.net/news/articleView.html?idxno=720378
ENTERPRISE,수야,1,Google,2,"[프리미엄 리포트]""펭수야, 너 진짜 펭귄 맞니?""",http://www.dongascience.com/news.php?idx=33410
ENTERPRISE,수야,1,Google,3,"펭수야, EBS서 널 못 볼 뻔했어…'펭수' 상표 제3자 출원, 특허청 ...",http://news.khan.co.kr/kh_news/khan_art_view.html?art_id=202001140600015
ENTERPRISE,수야,1,Google,4,"소유진, 펭수 앓이 ing...""펭수야 반가워"" [  해시태그]",http://www.xportsnews.com/?ac=article_view&entry_id=1222362
ENTERPRISE,수야,1,Google,5,황교안 “내부 총질 말고 뭉쳐야…당 위한 큰 정치인 나와야 산다”,http://www.donga.com/news/article/all/20200115/99238518/1
