ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,1,"현대차·기아, 미국점유율 8년만에 최고·유럽선 첫 7% 돌파",http://yna.kr/AKR20210122138700003?did=1195m
ENTERPRISE,현대,1,NAVER,2,리콜 받고도 불난 현대차 코나EV…이르면 이번 주 원인 발표,https://news.sbs.co.kr/news/endPage.do?news_id=N1006182818&plink=ORI&cooper=NAVER
ENTERPRISE,현대,1,NAVER,3,"[단독] 현대차, 을지로·송도에 전기차 충전소 짓는다",http://news.mk.co.kr/newsRead.php?no=76677&year=2021
ENTERPRISE,현대,1,NAVER,4,"法 “현대차증권, 170억원 배상하라...‘파킹거래’ 인정”",http://www.edaily.co.kr/news/newspath.asp?newsid=02082806628921000
ENTERPRISE,현대,1,NAVER,5,"정순균 강남구청장, GBC 105층 건립 주장…""현대차가 지역발전 외면""",http://www.newsis.com/view/?id=NISX20210124_0001315781&cID=14001&pID=14000
ENTERPRISE,현대,1,NAVER,6,"현대백화점, '구이용 한우' 설 선물세트 매출 51.7% ↑",http://sports.chosun.com/news/ntype.htm?id=202101250100162190010222&servicedate=20210124
ENTERPRISE,현대,1,DAUM,1,"""현대차 살 돈으로 현대차 주식 샀어야..""",http://v.media.daum.net/v/20210122100147281
ENTERPRISE,현대,1,DAUM,2,"현대차, 전기차 초고속 충전 '현대 EV 스테이션 강동' 오픈",http://v.media.daum.net/v/20210121091239852
ENTERPRISE,현대,1,DAUM,3,"현대차, 국내 최대 전기차 초급속 충전소 '현대 EV스테이션' 개소",http://v.media.daum.net/v/20210121103403774
ENTERPRISE,현대,1,DAUM,4,[특징주]현대위아 등 현대차그룹株 강세,http://v.media.daum.net/v/20210119094356499
ENTERPRISE,현대,1,DAUM,5,"현대카드, '플스' 특화카드 선보인다",http://v.media.daum.net/v/20210122103938009
ENTERPRISE,현대,1,DAUM,6,"현대차, 미국 현대미술관 뉴뮤지엄 라이좀과 파트너십 체결",http://v.media.daum.net/v/20210120143103696
