ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,김치,1,NAVER,1,지난해 원산지 표시 4004개소 적발…배추김치·돼지고기 위반 많아,http://www.etnews.com/20200122000094
ENTERPRISE,김치,1,NAVER,2,"선화동매운실비김치, 간편식품 증정 이벤트 진행 “함께 먹고 참맛을 느껴보세...",https://www.seoul.co.kr/news/newsView.php?id=20200123500149&wlog_tag3=naver
ENTERPRISE,김치,1,NAVER,3,"차례상 대신 브런치, 비건 떡국·김치전…우리들의 '色다른 설'",http://news1.kr/articles/?3824996
ENTERPRISE,김치,1,NAVER,4,제27회 광주 세계 김치 축제 총감독 공개모집,http://yna.kr/AKR20200122131400054?did=1195m
ENTERPRISE,김치,1,NAVER,5,[비건한입⑦] 갈비맛보단 김치맛…언리미트 만두,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=113475
ENTERPRISE,김치,1,DAUM,1,"김순자 김치 명인, 나박김치·봄동김치 담그는 법 시연",http://v.media.daum.net/v/20200121140731697
ENTERPRISE,김치,1,DAUM,2,"대전 매운김치 선화동매운실비김치, 설 앞두고 증정 이벤트",http://v.media.daum.net/v/20200120103054378
ENTERPRISE,김치,1,DAUM,3,"[로컬기업] 도미솔식품 ""김치 아닌 자부심-신뢰 판다""",http://v.media.daum.net/v/20200122163735907
ENTERPRISE,김치,1,DAUM,4,"광주시, 광주세계김치축제 총감독 공모",http://v.media.daum.net/v/20200122154505519
ENTERPRISE,김치,1,DAUM,5,정부 ‘김치의 날’ 제정 노력에도… 식당ㆍ가정 밥상 40% ‘수입...,https://cp.news.search.daum.net/p/88939979
ENTERPRISE,김치,1,Google,1,"한서희, 故 구하라 납골당 찾아 '김치찌개' 전달…왜",http://www.donga.com/news/article/all/20200120/99316907/1
ENTERPRISE,김치,1,Google,2,원산지 속인 김치 1000t 적발...중국산→국산이 가장 많아,https://news.joins.com/article/23688171
ENTERPRISE,김치,1,Google,3,"원산지표시 위반, 배추 김치가 '최다'",http://m.joongdo.co.kr/view.php?key=20200122010008654
ENTERPRISE,김치,1,Google,4,"변요한, 배정남표 김치찌개 먹고 충격 “의리로 먹는다”",http://star.hankookilbo.com/News/Read/202001192086064573
ENTERPRISE,김치,1,Google,5,"'미우새' 음문석, 황치열에게 ""골마지 낀 김치=요거트 다 발효 ...",https://www.hankyung.com/entertainment/article/202001197912I
