ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,젠지,1,NAVER,1,"[LCK] 젠지, DRX 꺾고 단독 1위 수성",http://news.kmib.co.kr/article/view.asp?arcid=0014267497&code=61162011&cp=nv
ENTERPRISE,젠지,1,NAVER,2,"""포커선수부터 경영참여까지""…프로게이머 변신 '눈길'",http://www.inews24.com/view/1244774
ENTERPRISE,젠지,1,NAVER,3,"젠지 e스포츠, DRX 상대로 승리…세트스코어 2대1",http://www.xportsnews.com/?ac=article_view&entry_id=1239210
ENTERPRISE,젠지,1,NAVER,4,"[LCK] 초반부터 압도한 젠지, 드래곤X 꺾고 세트 동점",http://www.fomos.kr/redirect/news_view?news_cate_id=3&entry_id=86767
ENTERPRISE,젠지,1,NAVER,5,"[LCK] ‘조이-타릭 콜라보’ DRX, 젠지에 1세트 선취",http://www.kukinews.com/news/article.html?no=752503
ENTERPRISE,젠지,1,NAVER,6,"[롤챔스] 드래곤X 격파한 젠지, 1위 수성…팀 순위 < 2월 21일 기준 >",http://www.dailyesports.com/view.php?ud=20200221222636659283f60ce7c_27
ENTERPRISE,젠지,1,DAUM,1,"[LCK] '패승승' 젠지, DRX 꺾고 '5승 고지' 선착",http://v.media.daum.net/v/20200221232149375
ENTERPRISE,젠지,1,DAUM,2,"[LCK] 젠지, DRX 꺾고 단독 1위 수성",http://v.media.daum.net/v/20200221231750340
ENTERPRISE,젠지,1,DAUM,3,"[LCK] T1, 젠지 잡고 3승 대열 합류",http://v.media.daum.net/v/20200216225147911
ENTERPRISE,젠지,1,DAUM,4,"[롤챔스] 라인전부터 압도한 DRX, 젠지에 기선제압",http://v.media.daum.net/v/20200221212716212
ENTERPRISE,젠지,1,DAUM,5,"[롤챔스] 젠지 '라이프' 김정민, 2경기 연속 선발",http://v.media.daum.net/v/20200221184136525
ENTERPRISE,젠지,1,DAUM,6,[포토] 젠지 '클리드' 김태민 '최종전 가자',http://v.media.daum.net/v/20200216221142603
