ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,삼성,1,NAVER,1,두 번째 치러진 '온라인 삼성 고시'…상반기보다 원활,http://yna.kr/AKR20201101032200003?did=1195m
ENTERPRISE,삼성,1,NAVER,2,"삼성, 오늘 창립 51주년...이재용 '뉴삼성' 속도낸다",https://www.sedaily.com/NewsView/1ZA8LVJB5Z
ENTERPRISE,삼성,1,NAVER,3,"이건희 떠난 삼성, 오늘 창립 51주년···""이재용은 불참 예정""",https://news.joins.com/article/olink/23503449
ENTERPRISE,삼성,1,NAVER,4,"삼성 GSAT 온라인 진행.. ""난이도 평이했다""",http://www.fnnews.com/news/202010311641136234
ENTERPRISE,삼성,1,NAVER,5,삼성 하반기 신입사원 공채 필기시험 오늘부터 이틀간 온라인으로 실시,https://cnbc.sbs.co.kr/article_hub/10001001067?division=NAVER
ENTERPRISE,삼성,1,NAVER,6,"[현장리뷰]'힉스 슬램덩크' 서울 삼성, 오리온 잡고 반전의 2연승",http://sports.chosun.com/news/ntype.htm?id=202011020100006800000362&servicedate=20201101
ENTERPRISE,삼성,1,DAUM,1,"'삼성 없는' 삼성 모태도시 대구..""연계 강화해야""",http://v.media.daum.net/v/20201027192210060
ENTERPRISE,삼성,1,DAUM,2,창립 51돌 맞은 삼성..이재용 '뉴삼성' 본격화,http://v.media.daum.net/v/20201101181105895
ENTERPRISE,삼성,1,DAUM,3,"[故 이건희 회장 이후, 삼성 어디로?] 이재용의 삼성, 어디로?",http://v.media.daum.net/v/20201031085335878
ENTERPRISE,삼성,1,DAUM,4,한국의 삼성을 세계의 삼성으로 [이건희 별세],http://v.media.daum.net/v/20201025183618098
ENTERPRISE,삼성,1,DAUM,5,"""삼성 모태"" ""구미사랑 감사""..대구·구미 '삼성' 열기",http://v.media.daum.net/v/20201028140103443
ENTERPRISE,삼성,1,DAUM,6,"故이건희 회장, 한국의 삼성에서 초일류 삼성 남기고 영면",http://v.media.daum.net/v/20201028183003273
