ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,김치,1,NAVER,1,김치가 호주 식탁에 오른 이유는?,https://www.ytn.co.kr/_ln/0104_201909010421041306
ENTERPRISE,김치,1,NAVER,2,김수미 김치 담그는 법은?...오이고추김치부터 김수미 열무김치까지,http://www.mhns.co.kr/news/articleView.html?idxno=282292
ENTERPRISE,김치,1,DAUM,1,'뉴 유산균김치' 담은 LG디오스 김치톡톡,http://v.media.daum.net/v/20190828185127885
ENTERPRISE,김치,1,DAUM,2,'김치를 오랫동안 맛있게'..LG 디오스 김치톡톡 출시,http://v.media.daum.net/v/20190828100019349
ENTERPRISE,김치,1,Google,1,"""오랫동안 맛있게""…2020년형 'LG 디오스 김치톡톡' 출시",https://www.mk.co.kr/news/business/view/2019/08/670755/
ENTERPRISE,김치,1,Google,2,"함안군 소재 아라리농산, 이웃돕기 김치 100박스 기탁",http://www.mediafarm.kr/news/articleView.html?idxno=1232
