ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,1,"현대硏 ""1∼3차 추경, 1.51%포인트 성장률 제고 효과""",https://imnews.imbc.com/news/2020/econo/article/5801797_32647.html
ENTERPRISE,현대,1,NAVER,2,기세 오른 현대·기아 전기차...점유율 내연기관차 첫 추월,https://www.sedaily.com/NewsView/1Z3XOFAAH4
ENTERPRISE,현대,1,NAVER,3,"LG그룹, 현대차 제치고 ‘시가총액 3위’ 등극",https://cnbc.sbs.co.kr/article_hub/10000985643?division=NAVER
ENTERPRISE,현대,1,NAVER,4,언택트 마케팅으로 해외 수주 나선 현대모비스,http://www.inews24.com/view/1271445
ENTERPRISE,현대,1,NAVER,5,삼성·현대차 등 금융그룹 건전성 악화때 경영개선계획 제출,http://yna.kr/AKR20200606029900002?did=1195m
ENTERPRISE,현대,1,NAVER,6,"현대백화점 천호점, 25일까지 마블 팝업스토어 진행",http://sports.chosun.com/news/ntype.htm?id=202006080100063560004181&servicedate=20200607
ENTERPRISE,현대,1,DAUM,1,"현대아울렛, '슈퍼 위켄드' 행사 전개",http://v.media.daum.net/v/20200605100406513
ENTERPRISE,현대,1,DAUM,2,"현대백화점, 더현대닷컴서 '친환경 대전' 진행",http://v.media.daum.net/v/20200602140253411
ENTERPRISE,현대,1,DAUM,3,"과기정통부, 현대HCN 분할 심사 본격 돌입",http://v.media.daum.net/v/20200604135517435
ENTERPRISE,현대,1,DAUM,4,"현대엔지니어링, '현대 테라타워 CMC 상업시설' 115실 이달 분양",http://v.media.daum.net/v/20200603105314412
ENTERPRISE,현대,1,DAUM,5,"[강세 토픽] 현대·기아차 부품주 테마, 만도 +5.57%, 현대모비스...",http://v.media.daum.net/v/20200603091136932
ENTERPRISE,현대,1,DAUM,6,"현대공업, -1.67% VI 발동",http://v.media.daum.net/v/20200604090626583
