ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,김치,1,NAVER,1,"김치냉장고 판매 대수·금액 두 자릿수 '껑충'…""올해도 수요 증가 지속""",https://biz.chosun.com/site/data/html_dir/2021/02/18/2021021800745.html?utm_source=naver&utm_medium=original&utm_campaign=biz
ENTERPRISE,김치,1,NAVER,2,"기네스 펠트로, 코로나 완치 고백…""김치 먹으며 회복중""",http://www.newsis.com/view/?id=NISX20210218_0001343827&cID=10101&pID=10100
ENTERPRISE,김치,1,NAVER,3,"기네스 펠트로 코로나 고백 ""훌륭한 김치로 식습관 관리""",https://news.joins.com/article/olink/23589169
ENTERPRISE,김치,1,NAVER,4,"""김치를 소개합니다"" 인도서 인기…'억지 주장' 중국과 대조",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4427614
ENTERPRISE,김치,1,NAVER,5,"""양념 속 넣는 기계 개발, 포기김치도 자동화시대""",http://news.kbiz.or.kr/news/articleView.html?idxno=77998
ENTERPRISE,김치,1,NAVER,6,"김치, 갓에 이어 중국이 또... 이건 특히 심각하다",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002720293&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
ENTERPRISE,김치,1,DAUM,1,'글로벌 김치도발 맞선다'..인도 네티즌 김치소개 열풍,http://v.media.daum.net/v/20210218181847546
ENTERPRISE,김치,1,DAUM,2,중국선 '김치도발'..인도선 네티즌 김치소개 1주 100만조회 인기,http://v.media.daum.net/v/20210218164907229
ENTERPRISE,김치,1,DAUM,3,"""김치를 소개합니다"" 인도서 인기..'억지 주장' 중국과 대조",http://v.media.daum.net/v/20210218172036431
ENTERPRISE,김치,1,DAUM,4,"中매체, ""김치는 한국 음식"" 알리는 반크·서경덕 교수 비난",http://v.media.daum.net/v/20210218223114218
ENTERPRISE,김치,1,DAUM,5,"中, 김치·한복도 모자라..""윤동주는 중국인""",http://v.media.daum.net/v/20210218195450565
ENTERPRISE,김치,1,DAUM,6,"'코로나 회복 중' 기네스 펠트로, 김치에 주목 ""놀라운 음식""",http://v.media.daum.net/v/20210218151156728
