ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,1,"현대엔지니어링, 2000억 규모 캄보디아 쇼핑몰 공사 수주",https://cnbc.sbs.co.kr/article_hub/10000980222?division=NAVER
ENTERPRISE,현대,1,NAVER,2,"현대리바트, 개방감 극대화한 '중문' 3종 출시",https://www.news1.kr/articles/?3911406
ENTERPRISE,현대,1,NAVER,3,"현대차, 인도서 산소호흡기 1천 대 위탁 생산 공급",http://yna.kr/AKR20200419039000077?did=1195m
ENTERPRISE,현대,1,NAVER,4,"현대百, 어린이 위한 건축 그림책 전시 개최",http://www.dt.co.kr/contents.html?article_no=2020041902109932060002&ref=naver
ENTERPRISE,현대,1,NAVER,5,"전북 현대, 어린이날 이벤트 ‘사진 속 녹색전사를 찾아라’ 실시",https://sports.donga.com/article/all/20200419/100718198/2
ENTERPRISE,현대,1,NAVER,6,현대자동차경주연수원 생활치료센터 운영 종료,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2037607
ENTERPRISE,현대,1,NAVER,7,역발상 마케팅 타고···中心잡는 현대·기아차,https://www.sedaily.com/NewsView/1Z1JBH1K9F
ENTERPRISE,현대,1,NAVER,8,"현대차 노조 ""독일식 노사 위기협약 본받자""",http://news.mk.co.kr/newsRead.php?no=405564&year=2020
ENTERPRISE,현대,1,NAVER,9,미 B-52H 5대 괌에서 본토로···'현대화’ '작전개념 변경’ '중·러 감시망...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202004191738001&code=910302
ENTERPRISE,현대,1,NAVER,10,위기극복 나선 현대제철… 몸집 줄이고 고부가 사업 `올인`,http://www.dt.co.kr/contents.html?article_no=2020042002101132064002&ref=naver
ENTERPRISE,현대,1,NAVER,11,미 B-52H 5대 괌에서 본토로···'현대화’ '작전개념 변경’ '중·러 감시망...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202004191738001&code=910302
ENTERPRISE,현대,1,NAVER,12,영국 車생산 재개에도…현대·기아차 북미 불확실성 고조,http://news.heraldcorp.com/view.php?ud=20200417000683
ENTERPRISE,현대,1,NAVER,13,"현대차 노조 ""임금 인상보다 고용 안정""",http://www.ksilbo.co.kr/news/articleView.html?idxno=759377
ENTERPRISE,현대,1,NAVER,14,현대차 '원격스마트주차시스템'은 '미완의 신기술?',http://www.autodaily.co.kr/news/articleView.html?idxno=418461
ENTERPRISE,현대,1,NAVER,15,"코로나發 판매절벽…현대차, 3월 유럽서 반토막 ‘후진’",http://www.edaily.co.kr/news/newspath.asp?newsid=03394806625737104
ENTERPRISE,현대,1,NAVER,16,"[코로나19 '극복'] 현대차, 해외 입국자 생활시설로 파주인재개발센터 제공",http://news.tf.co.kr/read/economy/1790430.htm
ENTERPRISE,현대,1,NAVER,17,서산 현대파텍스 공장서 근로자 2명 금형틀에 끼어,http://www.m-i.kr/news/articleView.html?idxno=702995
ENTERPRISE,현대,1,NAVER,18,거창군 북상면ㆍ현대로템 후원금 전달식,http://www.gnmaeil.com/news/articleView.html?idxno=448217
