ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,lec,1,NAVER,1,[LEC 결산] '반격의 시작' 연승 통해 상위권 돌입한 프나틱,http://www.gameple.co.kr/news/articleView.html?idxno=158081
ENTERPRISE,lec,1,NAVER,2,"[LEC] 제자리로 돌아온 G2, 로그 꺾고 공동 1위",http://www.inven.co.kr/webzine/news/?news=251562&iskin=esports
ENTERPRISE,lec,1,NAVER,3,"""대회에서도 1티어 카이사!"" 4대 리그 통계를 통해 보는 챔피언 분석",https://www.thisisgame.com/webzine/special/nboard/11/?n=119691
ENTERPRISE,lec,1,NAVER,4,"G2, 로그 꺾고 공동 1위...LCS에선 100T-C9 선두 유지",https://www.fomos.kr/redirect/news_view?news_cate_id=13&entry_id=97292
ENTERPRISE,lec,1,NAVER,5,"[LEC] ‘레클레스 맹활약’ G2, 로그 상승세 저지… 공동 1위",http://www.osen.co.kr/article/G1111522325
ENTERPRISE,lec,1,NAVER,6,"[Oh!쎈 LOL] 심각한 버그 발생한 사미라, LCK도 ‘가엔 구매 제한’ 조치",http://www.osen.co.kr/article/G1111523000
ENTERPRISE,lec,1,DAUM,1,"[LEC] 제자리로 돌아온 G2, 로그 꺾고 공동 1위",https://cp.news.search.daum.net/p/102818901
ENTERPRISE,lec,1,DAUM,2,[LEC 결산] '반격의 시작' 연승 통해 상위권 돌입한 프나틱,https://cp.news.search.daum.net/p/102905274
ENTERPRISE,lec,1,DAUM,3,"심각한 버그 발생한 사미라, LCK도 '가엔 구매 제한' 조치 [Oh!쎈...",http://v.media.daum.net/v/20210215150510709
ENTERPRISE,lec,1,DAUM,4,"'Perkz' 루카 페르코비치 ""'Jankos', 내년 북미로 오고 싶어해""",http://v.media.daum.net/v/20210217152142280
ENTERPRISE,lec,1,DAUM,5,"'Broxah' 페데르센, 약 한 달 만에 미국 비자 발급..CLG 합류한다",http://v.media.daum.net/v/20210217000515182
ENTERPRISE,lec,1,DAUM,6,"'퍽즈', ""얀코스 북미 가고 싶어한다""",https://cp.news.search.daum.net/p/102941957
