ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,현대,1,NAVER,1,'한화큐셀과 손 잡은 현대차그룹',https://www.news1.kr/photos/view/?4217737
ENTERPRISE,현대,1,NAVER,2,"현대차그룹, 오픈 이노베이션 속도…한화와 ‘태양광 ESS’ 신사업(종합)",http://www.edaily.co.kr/news/newspath.asp?newsid=02023766625774496
ENTERPRISE,현대,1,NAVER,3,"현대百, 유통업계 최초로 '플라스틱 용기' 수거 나선다",http://www.inews24.com/view/1269315
ENTERPRISE,현대,1,NAVER,4,"현대차그룹의 통큰 결단 ""4년 더 KPGA 후원""",https://www.hankyung.com/sports/article/2020053147061
ENTERPRISE,현대,1,NAVER,5,앙천 현대백화점·마포 호연지기학원에 확진자 방문(종합),http://www.newsis.com/view/?id=NISX20200531_0001043014&cID=14001&pID=14000
ENTERPRISE,현대,1,NAVER,6,"현대그린푸드 '조앤더주스', 신메뉴 2종 출시",http://www.enewstoday.co.kr/news/articleView.html?idxno=1390678
ENTERPRISE,현대,1,NAVER,7,"현대그린푸드, '친환경 농산물 할인전' 개최…최대 40% 할인",http://www.etnews.com/20200531000016
ENTERPRISE,현대,1,NAVER,8,"현대차 제네시스, KPGA 코리안투어 공식후원 2023년까지 연장",http://www.businesspost.co.kr/BP?command=article_view&num=180577
ENTERPRISE,현대,1,NAVER,9,"현대백화점, 플라스틱 용기 수거 캠페인 '플레이그린 프렌즈' 전개",http://www.nextdaily.co.kr/news/article.html?id=20200529800034
ENTERPRISE,현대,1,NAVER,10,"현대차그룹-한화큐셀, 태양광 연계 ESS프로젝트 위한 MOU",http://www.mediapen.com/news/view/529255
ENTERPRISE,현대,1,NAVER,11,"산업銀-현대重, 조선업 최초 4800억 그린론 계약",http://www.fnnews.com/news/202005291446043889
ENTERPRISE,현대,1,NAVER,12,"미끄러질 때도 함께, 현대家 우승 경쟁은 올해도 오리무중",http://www.sportsworldi.com/content/html/2020/05/31/20200531501305.html
ENTERPRISE,현대,1,NAVER,13,전북현대 강원에 덜미 시즌 첫 패,http://www.domin.co.kr/news/articleView.html?idxno=1295700
ENTERPRISE,현대,1,NAVER,14,"현대캐피탈, 6.5억달러 규모 해외 ABS 발행",https://biz.chosun.com/site/data/html_dir/2020/05/29/2020052900878.html?utm_source=naver&utm_medium=original&utm_campaign=biz
ENTERPRISE,현대,1,NAVER,15,'또 셧다운' 현대·기아차 수출물량 부족에 일부 라인 내달 휴업,https://www.sedaily.com/NewsView/1Z2WXTXXG5
ENTERPRISE,현대,1,NAVER,16,현대중공업 그린론 협약 체결,http://www.newsis.com/view/?id=NISI20200529_0016358838
ENTERPRISE,현대,1,NAVER,17,"공정위 ""현대오일-SK주유소 합병 승인"" 21년만에 주유소 수 2위로",http://www.fnnews.com/news/202005290854198120
ENTERPRISE,현대,1,NAVER,18,"현대오일뱅크, SK네트웍스 주유소 인수 확정",http://www.hani.co.kr/arti/economy/economy_general/947132.html
ENTERPRISE,현대,1,NAVER,19,"현대차 팰리세이드·BMW X6, 패밀리카 선호도 ‘1위’ 등극",http://www.newsway.co.kr/news/view?tp=1&ud=2020052911182471027
ENTERPRISE,현대,1,NAVER,20,"현대차그룹-한화큐셀, 전기차 재사용 배터리 기반 태양광 ESS 개발 MOU 체결",http://www.newslock.co.kr/news/articleView.html?idxno=28354
ENTERPRISE,현대,1,DAUM,1,[오늘 기업 오늘 사람] 테슬라·현대오일뱅크·현대중공업·하이...,http://v.media.daum.net/v/20200526091520659
ENTERPRISE,현대,1,DAUM,2,"현대카드, '현대카드ZERO Edition2' 4종 출시",http://v.media.daum.net/v/20200528145423785
ENTERPRISE,현대,1,DAUM,3,"현대오일뱅크 대산공장 찾은 권오갑 현대重 회장 ""안전경영""",http://v.media.daum.net/v/20200527163112125
ENTERPRISE,현대,1,DAUM,4,"현대중공업·현대미포조선, 우수한 도장 품질 인증받았다",http://v.media.daum.net/v/20200528113746426
ENTERPRISE,현대,1,DAUM,5,"현대백화점, '비디오 매거진' 선보인다",http://v.media.daum.net/v/20200524060018598
ENTERPRISE,현대,1,DAUM,6,"스파이더맨, 현대차 타고 하늘 난다..현대차-소니픽처스 파트너십",http://v.media.daum.net/v/20200528113552318
ENTERPRISE,현대,1,DAUM,7,'유동성 위축' 현대트랜시스..재무위기 비상등,http://v.media.daum.net/v/20200527135518001
ENTERPRISE,현대,1,DAUM,8,"현대차, '현대 모터스튜디오 Stage X 드라이브 인 콘서트' 개최",http://v.media.daum.net/v/20200524100301614
ENTERPRISE,현대,1,DAUM,9,"현대중공업, 중대재해대책 내놔..이상균 현대삼호重사장 조선사업...",http://v.media.daum.net/v/20200525113842837
ENTERPRISE,현대,1,DAUM,10,"현대백화점·아웃렛, '그랜드 바자' 개최",http://v.media.daum.net/v/20200526110408109
ENTERPRISE,현대,1,DAUM,11,"""C쇼크 없다"" 현대글로비스 실적 하이킥",http://v.media.daum.net/v/20200526190330544
ENTERPRISE,현대,1,DAUM,12,"통신3사, 현대HCN 인수전 다 뛰어들었다",http://v.media.daum.net/v/20200526200820728
ENTERPRISE,현대,1,DAUM,13,"현대사료, +29.66% 상한가",http://v.media.daum.net/v/20200528095722718
ENTERPRISE,현대,1,DAUM,14,"현대차, 아마추어 동호회 레이싱팀 후원",http://v.media.daum.net/v/20200527184720025
ENTERPRISE,현대,1,DAUM,15,"""소상공인 힘내세요"".. 현대차, 드라이브인 콘서트 개최",http://v.media.daum.net/v/20200524100827728
ENTERPRISE,현대,1,DAUM,16,지금 사면 개소세 못 피하는 '현대차',http://v.media.daum.net/v/20200528060016520
ENTERPRISE,현대,1,DAUM,17,"[강세 토픽] 현대·기아차 부품주 테마, 우리산업 +4.11%, 현대모...",http://v.media.daum.net/v/20200526093830636
ENTERPRISE,현대,1,DAUM,18,"현대의 미래車, 스파이더3‧언차티드로 본다",http://v.media.daum.net/v/20200528134202244
ENTERPRISE,현대,1,DAUM,19,"현대모비스, 애자일 조직으로 바꾼다",http://v.media.daum.net/v/20200526140221920
ENTERPRISE,현대,1,DAUM,20,"현대모비스, 알고보니 전기차 수혜주",http://v.media.daum.net/v/20200531172603381
