ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,젠지,1,NAVER,1,"젠지, 한성자동차와 파트너십 기간 연장",http://www.inews24.com/view/1339198
ENTERPRISE,젠지,1,NAVER,2,"[LCK] ‘룰러 엔딩’ 젠지, 리브 샌박 꺾고 연패 탈출",http://news.kmib.co.kr/article/view.asp?arcid=0015483959&code=61162011&cp=nv
ENTERPRISE,젠지,1,NAVER,3,"[LCK] 젠지, 2세트 접전 끝 리브 꺾고 연패 청산",https://www.fomos.kr/redirect/news_view?news_cate_id=3&entry_id=96934
ENTERPRISE,젠지,1,NAVER,4,"[LCK] 리브-젠지, 라인업 발표...'플로리스' 성연준 2연속 선발",https://www.fomos.kr/redirect/news_view?news_cate_id=3&entry_id=96930
ENTERPRISE,젠지,1,NAVER,5,[LCK 스프링] DRX-젠지 나란히 4승 고지 올라(종합),http://www.inven.co.kr/webzine/news/?news=250923&iskin=esports
ENTERPRISE,젠지,1,NAVER,6,"[LCK 브리핑] 젠지, 2연패 끊고 2위 복귀",https://www.techm.kr/news/articleView.html?idxno=79983
ENTERPRISE,젠지,1,DAUM,1,"젠지, 한성자동차와 파트너십 기간 연장",http://v.media.daum.net/v/20210129132914123
ENTERPRISE,젠지,1,DAUM,2,"[LCK] '룰러 엔딩' 젠지, 리브 샌박 꺾고 연패 탈출",http://v.media.daum.net/v/20210130222246604
ENTERPRISE,젠지,1,DAUM,3,올해도 젠지를 울리는 사나이,http://v.media.daum.net/v/20210124232647933
ENTERPRISE,젠지,1,DAUM,4,"[LCK] '칸' 활약한 담원 기아, 젠지에 역전승",http://v.media.daum.net/v/20210127224048079
ENTERPRISE,젠지,1,DAUM,5,"[LCK] '패승승' 담원, 젠지 제압하고 공동 1위(종합)",http://v.media.daum.net/v/20210127224458116
ENTERPRISE,젠지,1,DAUM,6,"젠지, 메르세데스-벤츠 공식딜러 한성자동차와 2년 연속 파트너십",http://v.media.daum.net/v/20210129112444957
