ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,아이폰,1,NAVER,1,"뉴버스폰, 아이폰11 PRO 아이패드 사은품 증정 갤럭시S10, 노트10, 노트9 파격...",http://www.hortitimes.com/news/articleView.html?idxno=23289
ENTERPRISE,아이폰,1,NAVER,2,"애플, 미중 합의로 아이폰 1대당 18만 원 부담 덜어",https://www.ytn.co.kr/_ln/0104_201912131143236137
ENTERPRISE,아이폰,1,NAVER,3,미중 무역전쟁 50시간 전 휴전…아이폰 18만원 인상 피했다,https://news.joins.com/article/olink/23250715
ENTERPRISE,아이폰,1,NAVER,4,안드로이드폰도 아이폰처럼 PC로 전화건다,http://www.zdnet.co.kr/ArticleView.asp?artice_id=20191213140458
ENTERPRISE,아이폰,1,NAVER,5,"CS ""지난달 중국서 아이폰 출하량 35% 급감""",http://www.newspim.com/news/view/20191213000008
ENTERPRISE,아이폰,1,DAUM,1,中서 아이폰 판매량 한달 새 35% 급감,http://v.media.daum.net/v/20191213140711819
ENTERPRISE,아이폰,1,DAUM,2,"애플, 11月 중국 아이폰 출하량 35% 급감 [이슈하이라이트]",http://v.media.daum.net/v/20191213081949393
ENTERPRISE,아이폰,1,DAUM,3,"""아이폰 15% 관세 피했다""..'美中합의'에 한숨 돌린 애플",http://v.media.daum.net/v/20191213091402766
ENTERPRISE,아이폰,1,DAUM,4,"""내년 5G 아이폰, 크게 비싸지지 않을 것""",http://v.media.daum.net/v/20191212112943126
ENTERPRISE,아이폰,1,DAUM,5,안드로이드폰도 아이폰처럼 PC로 전화건다,http://v.media.daum.net/v/20191213142500492
ENTERPRISE,아이폰,1,Google,1,"갤럭시 노트10+ & 아이폰 11 프로 맥스, 직접 써보고 분석한 ...",https://hypebeast.kr/2019/12/samsung-galaxy-note-10-plus-apple-iphone-11-pro-max-camera-review
ENTERPRISE,아이폰,1,Google,2,"보급형 아이폰 'SE2', 이름 바꿔 '아이폰 9'으로 출시될 전망이다",https://hypebeast.kr/2019/12/apple-iphone-se2-named-9-release-rumor
ENTERPRISE,아이폰,1,Google,3,아이폰11 PRO 구매 시 에어팟2 사은품 증정...아이폰X·갤럭시 ...,http://www.autodaily.co.kr/news/articleView.html?idxno=414202
ENTERPRISE,아이폰,1,Google,4,"검찰, 복제폰 만들어 '숨진 수사관 아이폰' 잠금해제 안간힘",http://www.hani.co.kr/arti/society/society_general/919954.html
ENTERPRISE,아이폰,1,Google,5,"애플, 미중 합의로 아이폰당 18만원 부담 덜어",https://www.hankyung.com/it/article/201912133324Y
