ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,samsung,1,NAVER,1,Samsung Electronics-Q4 estimate,http://yna.kr/AEN20210103001000320?did=2106m
ENTERPRISE,samsung,1,NAVER,2,Small shareholders' clout grows at Samsung,http://www.koreaherald.com/view.php?ud=20210103000118
ENTERPRISE,samsung,1,NAVER,3,Can Samsung leader Lee maintain suspended jail term?,https://www.koreatimes.co.kr/www/tech/2021/01/133_301782.html
ENTERPRISE,samsung,1,NAVER,4,"[2021 PREVIEW] Chip boom expected to continue, Korean makers bet big",https://koreajoongangdaily.joins.com/2021/01/03/business/tech/Samsung-Electronics-DRAM-NAND-Flash/20210103070107281.html
ENTERPRISE,samsung,1,NAVER,5,Samsung Electronics enters digital certificate market,http://www.koreaherald.com/view.php?ud=20210103000156
ENTERPRISE,samsung,1,NAVER,6,"Bendable, high-definition displays gearing up for 2021",http://www.koreaherald.com/view.php?ud=20210103000151
ENTERPRISE,samsung,1,NAVER,7,"Tit-for-tat continues between Samsung, LG over TVs",https://www.koreatimes.co.kr/www/tech/2021/01/133_301780.html
ENTERPRISE,samsung,1,NAVER,8,"Retrial on Samsung leader’s bribery case wraps up, ruling likely come n...",http://pulsenews.co.kr/view.php?year=2020&no=1335840
ENTERPRISE,samsung,1,NAVER,9,Samsung heir-rich stockholders,http://yna.kr/AEN20201230001700320?did=2106m
ENTERPRISE,samsung,1,NAVER,10,"Kospi closes for the final time in 2020 at a record high 2,873.47",https://koreajoongangdaily.joins.com/2020/12/30/business/finance/stock-kospi-samsung-electronics/20201230181800572.html
ENTERPRISE,samsung,1,NAVER,11,"Agility, core strengths: 2021 keywords for Samsung, SK, LG, Hyundai",https://www.koreatimes.co.kr/www/tech/2020/12/133_301738.html
ENTERPRISE,samsung,1,NAVER,12,Samsung heir becomes Korea's richest man in stock value,http://www.koreaherald.com/view.php?ud=20201230000666
ENTERPRISE,samsung,1,DAUM,1,Samsung Electronics enters digital certificate market,http://v.media.daum.net/v/20210103163422936
ENTERPRISE,samsung,1,DAUM,2,Small shareholders' clout grows at Samsung,http://v.media.daum.net/v/20210103132404833
ENTERPRISE,samsung,1,DAUM,3,Samsung Electronics' record run continues over optimism for f...,http://v.media.daum.net/v/20201228171701689
ENTERPRISE,samsung,1,DAUM,4,Samsung Group staggers into the new year with judiciary risk ...,http://v.media.daum.net/v/20201231102401050
ENTERPRISE,samsung,1,DAUM,5,Samsung Group's market cap hits $600 bn milestone,http://v.media.daum.net/v/20201228102400503
ENTERPRISE,samsung,1,DAUM,6,Samsung Group market capitalization rises above W700tr for fi...,http://v.media.daum.net/v/20201227150545127
ENTERPRISE,samsung,1,DAUM,7,Samsung Engineering outlook bright on stock and performance f...,http://v.media.daum.net/v/20201231112100489
ENTERPRISE,samsung,1,DAUM,8,Cloud of uncertainty over Samsung as chief Lee faces possible...,http://v.media.daum.net/v/20201230184907434
ENTERPRISE,samsung,1,DAUM,9,"Prosecutors demand 9-year prison term for Samsung heir, final...",http://v.media.daum.net/v/20201230151922889
ENTERPRISE,samsung,1,DAUM,10,Can Samsung leader Lee maintain suspended jail term?,https://cp.news.search.daum.net/p/101341754
ENTERPRISE,samsung,1,DAUM,11,Samsung heir becomes Korea's richest man in stock value,http://v.media.daum.net/v/20201230161240177
ENTERPRISE,samsung,1,DAUM,12,Kospi and Samsung Elec at fresh highs before ex-dividend cale...,http://v.media.daum.net/v/20201228154201333
