ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,수야,1,NAVER,1,추석 민심 뼈아프게 수용하고 민생부터 챙겨라,http://www.cctoday.co.kr/news/articleView.html?idxno=2023620
ENTERPRISE,수야,1,NAVER,2,[띠별 운세] 2019년 9월 12일 띠별 오늘의 운세는?,https://www.horsebiz.co.kr/news/articleView.html?idxno=46553
ENTERPRISE,수야,1,NAVER,3,조국 사태로 갈라선 범진보…향후 공조 어떻게,https://www.nocutnews.co.kr/news/5212526
ENTERPRISE,수야,1,NAVER,4,"‘고속도로, 태풍, 보름달’ 추석 주요 단어 봤더니…",http://www.hankookilbo.com/news/npath/201909101610045709?did=NA
ENTERPRISE,수야,1,NAVER,5,[노트북을 열며] 대통령 펀드의 수익률,https://news.joins.com/article/olink/23167993
ENTERPRISE,수야,1,DAUM,1,[노트북을 열며] 대통령 펀드의 수익률,http://v.media.daum.net/v/20190911001528464
ENTERPRISE,수야,1,DAUM,2,조국 사태로 갈라선 범진보..향후 공조 어떻게,http://v.media.daum.net/v/20190912092101596
ENTERPRISE,수야,1,DAUM,3,"'고속도로, 태풍, 보름달' 추석 주요 단어 봤더니..",http://v.media.daum.net/v/20190913160232008
ENTERPRISE,수야,1,DAUM,4,추석 민심 뼈아프게 수용하고 민생부터 챙겨라,https://cp.news.search.daum.net/p/84121879
ENTERPRISE,수야,1,DAUM,5,노화로 인한 탄력저하 실리프팅으로 회복,https://cp.news.search.daum.net/p/84075083
ENTERPRISE,수야,1,Google,1,노화로 인한 탄력저하 실리프팅으로 회복,http://www.medical-tribune.co.kr/news/articleView.html?idxno=87807
ENTERPRISE,수야,1,Google,2,[미미의 생생 영어] 3. 한국사람이 미국오면 꼭사야하는것 5가지 ...,http://www.eduinside.kr/news/articleView.html?idxno=1302
ENTERPRISE,수야,1,Google,3,동원F&B; '동원 심야식당 마라닭발' 보존료 검출...판매중단.회수,https://www.foodtoday.or.kr/mobile/article.html?no=159579
ENTERPRISE,수야,1,Google,4,타인을 위한 성실함,http://www.gnnews.co.kr/news/articleView.html?idxno=421591
ENTERPRISE,수야,1,Google,5,“부상자 많은데 맨시티를 이겼다니!” 노리치 감독도 놀랐다,http://interfootball.heraldcorp.com/news/articleView.html?idxno=325282
